zip,LAT,LNG,AVG_LIFE_EXP
96712,21.621367,-158.048011,80.2666666666667
96713,20.738821,-156.045046,77.2
96716,22.049275,-159.592419,92.2
96717,21.557794,-157.905340,79.6
96719,20.234364,-155.835941,79.5
96720,19.659810,-155.232473,80.0181818181818
96722,22.188349,-159.460872,85.3
96725,19.626488,-155.910336,82.55
96726,19.428177,-155.820972,80.4
96727,20.109943,-155.636271,84.15
96728,19.861176,-155.124957,79.7
96729,21.173558,-157.116812,78.7
96730,21.543144,-157.850479,76.35
96731,21.677463,-157.968120,82.85
96732,20.883783,-156.462641,82.14
96734,21.395084,-157.758188,81.9
96737,19.064517,-155.779672,77.6
96738,19.871941,-155.802163,85.5
96740,19.756820,-155.919968,81.65
96741,21.956769,-159.513981,82.65
96743,19.862159,-155.698870,84.1666666666667
96744,21.451733,-157.824227,81.5857142857143
96746,22.093378,-159.385190,83.98
96747,21.929944,-159.624427,92.2
96748,21.131173,-156.835237,78.2
96749,19.621282,-154.989735,78.2333333333333
96750,19.531994,-155.714828,81.7666666666667
96751,22.104971,-159.302546,79.7
96752,21.970965,-159.714507,89.1
96753,20.711955,-156.438498,81.9857142857143
96754,22.178915,-159.412290,84.65
96755,20.196906,-155.789908,79.5
96756,21.907071,-159.451665,83.8666666666667
96757,21.154453,-156.977379,78.7
96759,21.467418,-158.072427,84.2
96760,19.554764,-155.056113,78.7
96761,20.897296,-156.613540,80.9285714285714
96762,21.618531,-157.943900,79.8
96763,20.836482,-156.927377,78.7
96764,19.912071,-155.276904,79.5
96765,21.911192,-159.477967,84.9
96766,21.991913,-159.398906,80.4
96768,20.832264,-156.297856,82.775
96770,21.133617,-157.216932,78.7
96771,19.524215,-155.123040,79.7
96772,19.154515,-155.623214,77.6
96773,19.880162,-155.239161,79.5
96774,19.971897,-155.319507,79.5
96776,19.994067,-155.399601,78.7
96777,19.251948,-155.456769,77.6
96778,19.438940,-155.028176,80.1
96779,20.909260,-156.384632,80.7
96780,19.969760,-155.216166,79.5
96781,19.786152,-155.217704,79.7
96782,21.417374,-157.936867,82.28
96783,19.830827,-155.144159,79.7
96785,19.453729,-155.407546,77.4
96786,21.564057,-157.979306,78.85
96789,21.483875,-157.934284,81.3285714285714
96790,20.685422,-156.305383,79.25
96791,21.563640,-158.185151,80.1
96792,21.468626,-158.166919,75.2125
96793,20.895445,-156.530122,79.9428571428571
96795,21.335013,-157.710924,77.5
96796,22.094055,-159.718749,89.1
96797,21.430996,-157.972895,81.0076923076923
96813,21.316548,-157.845053,81.3777777777778
96814,21.293143,-157.848767,82.18
96815,21.273462,-157.822444,80.6533333333333
96816,21.290676,-157.788352,82.3421052631579
96817,21.355506,-157.821647,80.8411764705882
96818,21.343331,-157.941721,83.325
96819,21.347117,-157.877317,80.3375
96821,21.311063,-157.750269,83.3428571428571
96822,21.320208,-157.810759,82.9642857142857
96825,21.294518,-157.688748,84.1375
96826,21.291518,-157.826869,81.275
96859,21.360460,-157.890628,81.8
97001,44.990287,-120.604029,83.2
97002,45.240483,-122.793841,80.8
97004,45.254962,-122.449377,79.86
97005,45.490959,-122.803586,81.2
97006,45.517009,-122.859817,82.0785714285714
97007,45.454271,-122.879619,80.92
97008,45.460190,-122.804198,80.3818181818182
97009,45.422994,-122.332770,78.9666666666667
97011,45.387126,-122.026423,81.2
97013,45.220824,-122.668280,80.9777777777778
97014,45.568503,-122.044710,82.5
97015,45.413524,-122.536758,79.2818181818182
97016,46.060308,-123.266951,78.775
97017,45.176519,-122.389690,78.35
97018,45.899259,-122.812218,79.6
97019,45.515631,-122.242730,82.0
97020,45.222954,-122.833621,79.2
97021,45.385919,-121.142379,83.2
97022,45.346725,-122.319961,78.2
97023,45.278476,-122.323188,78.2833333333333
97024,45.546622,-122.442346,76.375
97026,45.106152,-122.959936,81.4
97027,45.385650,-122.592827,79.6
97028,45.288449,-121.807282,81.5
97029,45.287094,-120.802277,81.7
97030,45.509203,-122.433468,78.1461538461539
97031,45.626691,-121.550386,81.3
97032,45.176630,-122.783877,79.24
97033,45.280255,-120.595882,81.7
97034,45.409354,-122.683468,82.5363636363636
97035,45.413498,-122.725171,81.2363636363636
97037,45.067048,-121.027621,83.2
97038,45.095438,-122.558954,78.2833333333334
97039,45.451556,-120.664859,81.7
97040,45.617111,-121.388115,76.7
97041,45.436254,-121.624789,82.7
97042,45.207722,-122.537224,78.85
97045,45.320277,-122.536467,79.3785714285714
97048,46.044795,-122.982023,78.94
97049,45.345254,-121.862740,81.8
97050,45.673580,-120.781632,81.7
97051,45.875701,-122.949006,77.8
97053,45.827979,-122.883286,80.05
97054,45.942235,-122.949588,78.65
97055,45.388717,-122.155068,79.1
97056,45.772037,-122.969410,80.5714285714286
97057,45.002733,-120.749973,83.2
97058,45.536452,-121.155254,77.8875
97060,45.531327,-122.369090,78.3571428571429
97062,45.369302,-122.762307,81.7285714285714
97063,45.224901,-121.301127,83.2
97064,45.859087,-123.235518,79.4
97065,45.607642,-120.644619,81.7
97067,45.297725,-122.058958,81.2
97068,45.352514,-122.668534,83.6666666666667
97070,45.306108,-122.773066,81.1333333333333
97071,45.134191,-122.826487,80.12
97080,45.478314,-122.390727,79.2153846153846
97086,45.445048,-122.528173,79.525
97089,45.426416,-122.442992,80.4666666666667
97101,45.090196,-123.228702,80.725
97102,45.795655,-123.959820,78.75
97103,46.133918,-123.710609,78.05
97106,45.665677,-123.118977,81.0666666666667
97107,45.552522,-123.879381,76.6
97108,45.268884,-123.708784,82.1
97109,45.737827,-123.181210,79.8
97110,45.901039,-123.955401,77.8
97111,45.284549,-123.195186,81.1333333333333
97112,45.271232,-123.868472,80.05
97113,45.497238,-123.044336,80.35
97114,45.187855,-123.076570,79.25
97115,45.275227,-123.039460,80.65
97116,45.580822,-123.165693,80.3
97117,45.631444,-123.287900,80.4
97118,45.560774,-123.911344,77.25
97119,45.468863,-123.200213,79.4
97121,46.171919,-123.951838,76.9
97122,45.161422,-123.825780,80.05
97123,45.440165,-122.980083,80.3421052631579
97124,45.569079,-122.946701,81.7105263157895
97125,45.671165,-123.196980,79.8
97127,45.246126,-123.111352,80.6
97128,45.211917,-123.282091,79.8545454545455
97130,45.671507,-123.933418,79.7
97131,45.736903,-123.817024,78.4333333333333
97132,45.324219,-122.987330,80.4222222222222
97133,45.702104,-123.029779,80.7
97134,45.457577,-123.977041,80.4
97135,45.221862,-123.962705,80.05
97136,45.630592,-123.920769,78.2
97137,45.219509,-122.948493,83.0
97138,45.853556,-123.569342,78.08
97140,45.353080,-122.865845,81.89
97141,45.510729,-123.743368,78.44
97144,45.741563,-123.300243,79.8
97145,45.851149,-123.950728,77.8
97146,46.129698,-123.945911,78.225
97147,45.688003,-123.878633,79.7
97148,45.358403,-123.248478,81.7
97149,45.112951,-123.939044,78.0
97201,45.507856,-122.690794,81.08
97202,45.482541,-122.643935,80.0466666666667
97203,45.603549,-122.737905,76.7428571428571
97205,45.520562,-122.710231,77.6
97206,45.482433,-122.598605,78.7
97208,45.528666,-122.678981,72.7
97209,45.531124,-122.683951,78.6166666666667
97210,45.544163,-122.726626,81.3125
97211,45.581132,-122.637305,77.8416666666667
97212,45.544236,-122.643468,79.6928571428572
97213,45.538194,-122.600014,79.7090909090909
97214,45.514672,-122.643014,79.9875
97215,45.515121,-122.600627,80.7857142857143
97216,45.513887,-122.558403,77.9125
97217,45.601815,-122.700798,78.475
97218,45.576236,-122.600873,78.3714285714286
97219,45.454231,-122.698526,82.1944444444445
97220,45.550024,-122.559297,77.7307692307692
97221,45.498278,-122.728839,81.4375
97222,45.440949,-122.618111,79.2384615384615
97223,45.440290,-122.776604,81.7375
97224,45.405501,-122.795056,81.5545454545455
97225,45.502847,-122.770212,82.17
97227,45.543386,-122.678100,78.35
97229,45.551031,-122.809275,83.8
97230,45.557757,-122.505268,77.3642857142857
97231,45.687629,-122.824209,81.7833333333333
97232,45.528929,-122.643927,79.3625
97233,45.515307,-122.502168,76.5923076923077
97236,45.483213,-122.510515,76.9357142857143
97239,45.489938,-122.690453,82.4125
97266,45.482967,-122.557619,76.6
97267,45.408427,-122.612867,79.7111111111111
97301,44.948780,-123.003655,76.8866666666667
97302,44.903103,-123.064528,78.875
97303,45.030354,-123.023689,79.33
97304,45.006596,-123.111691,80.1166666666667
97305,45.014338,-122.928719,79.0
97306,44.842904,-123.094751,80.5777777777778
97317,44.902603,-122.907374,79.9777777777778
97321,44.653450,-123.139526,78.3076923076923
97322,44.627553,-123.017613,77.9454545454545
97324,44.364996,-123.623152,81.5
97325,44.833821,-122.852230,80.4
97326,44.619481,-123.602815,77.7
97327,44.375035,-122.947586,80.8
97329,44.411265,-122.384620,78.5
97330,44.647997,-123.259576,81.7285714285714
97333,44.468069,-123.293831,81.175
97338,44.926618,-123.347413,78.8285714285714
97341,44.809324,-124.051239,79.5666666666667
97342,44.739272,-121.878966,78.8
97343,44.575254,-123.751490,76.15
97344,44.869102,-123.464616,79.0
97345,44.411545,-122.578909,76.8
97346,44.788363,-122.335327,78.4
97347,45.077114,-123.656393,78.3
97348,44.383294,-123.122261,80.35
97350,44.631459,-121.863760,78.4
97351,44.815295,-123.129486,81.0
97352,44.749395,-123.027593,82.2666666666667
97355,44.532241,-122.821044,78.5375
97357,44.752668,-123.825597,75.2
97358,44.804124,-122.413624,78.4
97360,44.766270,-122.499397,78.4
97361,44.766836,-123.344975,80.18
97362,45.063492,-122.771310,79.2666666666667
97364,44.998860,-123.986853,77.4
97365,44.666397,-124.010783,76.9666666666667
97366,44.575679,-124.058352,76.3
97367,44.914756,-123.974231,78.6
97368,45.024376,-123.903116,78.34
97369,44.761507,-124.051772,78.1
97370,44.563748,-123.445455,81.2333333333333
97371,44.990697,-123.190756,80.4333333333333
97373,45.057040,-122.771754,80.1
97374,44.675912,-122.778135,79.1
97375,44.977323,-122.596342,76.8
97376,44.498235,-123.975013,77.1333333333333
97377,44.463294,-123.105998,80.2333333333333
97378,45.070687,-123.421129,78.725
97380,44.786018,-123.929969,78.28
97381,44.939469,-122.720723,80.08
97383,44.794464,-122.721862,77.925
97384,44.790993,-122.618879,78.8
97385,44.865853,-122.723550,78.6333333333333
97386,44.359177,-122.727043,77.15
97388,44.903514,-124.017859,80.3
97389,44.533484,-123.089786,79.54
97390,44.309413,-123.828824,78.8
97391,44.624538,-123.898368,76.9666666666667
97392,44.795611,-122.930376,83.0333333333333
97394,44.443864,-123.907156,78.7
97396,45.104595,-123.549273,78.9666666666667
97401,44.067988,-123.080181,80.0444444444444
97402,44.047736,-123.230905,78.37
97403,44.035821,-123.052976,81.6
97404,44.105457,-123.133235,80.03
97405,43.939557,-123.192759,80.6933333333333
97406,42.615862,-124.021255,76.7
97408,44.142995,-123.058241,80.5
97410,42.798940,-123.147871,75.2
97411,43.075636,-124.359381,75.8333333333333
97413,44.124779,-122.072275,79.5
97414,42.961295,-124.203481,76.5
97415,42.084386,-124.174762,74.15
97416,43.034121,-123.686734,77.6
97417,42.947656,-123.230688,76.3
97419,44.180778,-123.413186,79.9
97420,43.350966,-124.136922,75.5777777777778
97423,43.193667,-124.173269,76.95
97424,43.740810,-123.018593,77.75
97426,43.898930,-123.029954,78.775
97429,42.968299,-123.063500,75.2
97430,44.174840,-123.705193,79.1
97431,43.869538,-122.841490,79.75
97434,43.621289,-122.703220,76.05
97435,43.690204,-123.328474,77.5
97436,43.640015,-123.584772,74.6
97437,44.093110,-123.408747,79.5
97438,43.944242,-122.682456,79.3
97439,44.090182,-124.048338,78.14
97441,43.751829,-124.166146,71.7
97442,42.780374,-123.425369,75.2
97443,43.250484,-123.004257,78.6
97444,42.506103,-124.337299,75.55
97446,44.260727,-123.054648,78.925
97447,43.155248,-122.210461,77.2
97448,44.208328,-123.279908,79.3571428571429
97449,43.563367,-124.040505,79.1
97450,42.905939,-124.397057,78.7
97451,43.815227,-123.268019,80.9
97452,43.874112,-122.750081,78.6
97453,43.980238,-123.850173,78.85
97454,44.221508,-122.821646,80.8
97455,43.968553,-122.919656,79.75
97456,44.339248,-123.366418,78.3666666666667
97457,43.064514,-123.229472,76.2857142857143
97458,43.048844,-124.008543,76.3666666666667
97459,43.484217,-124.182735,76.8571428571429
97461,44.108529,-123.479762,79.7
97462,43.489968,-123.379201,78.5
97463,43.740681,-122.387167,77.9
97465,42.763521,-124.344681,77.55
97466,42.848945,-124.085233,76.5
97467,43.815887,-123.823914,75.6666666666667
97469,42.910677,-123.445884,77.4
97470,43.250675,-123.242413,77.475
97471,43.218335,-123.487741,77.7
97473,43.675910,-123.852596,74.75
97476,42.842229,-124.402796,78.7
97477,44.058465,-123.011597,76.9818181818182
97478,44.089156,-122.842269,77.4818181818182
97479,43.390350,-123.208305,76.175
97480,44.122276,-123.825169,79.1
97481,43.115279,-123.565980,77.6
97484,42.940021,-122.850300,75.2
97486,43.383323,-123.531642,82.3
97487,43.988768,-123.387210,78.8
97488,44.128632,-122.417466,79.5
97489,44.164724,-122.620682,79.5
97490,44.004140,-123.612013,80.2
97492,43.718382,-122.484809,77.9
97493,43.889588,-124.024907,75.15
97494,43.330404,-123.328081,75.6
97495,43.281038,-123.315196,75.6
97496,43.066483,-123.472707,76.7
97497,42.665706,-123.425495,78.0
97498,44.284611,-124.022676,78.85
97499,43.595025,-123.248065,77.6666666666667
97501,42.265992,-122.900842,76.6857142857143
97502,42.414574,-122.954536,78.7909090909091
97503,42.604691,-122.923719,78.1
97504,42.327947,-122.800496,77.6266666666667
97520,42.182373,-122.577113,81.4777777777778
97522,42.574815,-122.530566,80.4
97523,42.123094,-123.566871,75.95
97524,42.467463,-122.647726,78.4285714285714
97525,42.450689,-123.060929,78.92
97526,42.535682,-123.338285,77.23
97527,42.371140,-123.413622,77.2
97530,42.152148,-123.057499,78.0833333333333
97531,42.199844,-123.645659,75.95
97532,42.573758,-123.521009,77.125
97534,42.118976,-123.786285,73.8
97535,42.267738,-122.811447,79.4
97536,42.781908,-122.494698,80.4
97537,42.546408,-123.137820,79.05
97538,42.270542,-123.567420,75.95
97539,42.576424,-122.786219,76.3
97540,42.192697,-122.817256,80.4
97541,42.774879,-122.755413,78.35
97543,42.375062,-123.562128,77.15
97544,42.161377,-123.302418,76.3666666666667
97601,42.443499,-122.075580,76.69
97603,42.152018,-121.683526,77.1846153846154
97604,42.953862,-122.213146,82.0
97620,42.204181,-119.787880,80.2
97621,42.469228,-121.293655,73.0
97622,42.419191,-121.026234,80.5
97623,42.202156,-121.271139,78.0666666666667
97624,43.003246,-121.635689,79.7333333333333
97625,42.314770,-121.580890,78.275
97626,42.667350,-122.027910,73.0
97627,42.140336,-122.049929,84.2
97630,42.331353,-120.367452,79.15
97632,42.036487,-121.433906,81.05
97633,42.034140,-121.562829,81.5
97634,42.128304,-121.814925,77.5
97635,41.929992,-120.294195,78.1
97636,42.616637,-120.514464,80.2
97637,42.703377,-119.890062,80.2
97638,43.135955,-120.987247,80.2
97639,42.447776,-121.429035,73.0
97640,42.847889,-120.663340,80.2
97641,43.260266,-120.513837,80.2
97701,44.112338,-121.206340,79.47
97702,44.000626,-121.233812,80.24
97707,43.826223,-121.492124,78.675
97710,42.174574,-118.470845,80.1
97711,44.705249,-120.664310,77.8
97712,43.789447,-120.456155,79.9
97720,43.585167,-118.887819,77.8
97721,42.526339,-118.446078,80.1
97722,42.948090,-118.716044,80.1
97730,44.502297,-121.647176,78.8
97731,43.145997,-121.797480,79.6
97732,43.397290,-118.443106,80.1
97733,43.371249,-121.999522,82.0
97734,44.542438,-121.336146,79.6
97735,43.410690,-120.926174,80.2
97736,42.741882,-119.006803,80.1
97737,43.496880,-121.743673,82.0
97738,43.484045,-119.156464,77.8
97739,43.694658,-121.460906,78.4
97741,44.657725,-121.054464,77.05
97750,44.658141,-120.196695,78.2
97751,44.145500,-119.869134,75.5
97752,44.142920,-120.254389,75.5
97753,44.240512,-121.018129,76.75
97754,44.159640,-120.585505,77.25
97756,44.283326,-121.216724,79.3714285714286
97758,43.338744,-119.872224,77.8
97759,44.500616,-121.898499,80.9
97760,44.376205,-121.243587,79.76
97761,44.838526,-121.261509,77.6
97801,45.670806,-118.823573,79.2714285714286
97810,45.713979,-118.457961,77.9
97812,45.575159,-120.249897,80.5
97813,45.850406,-118.528084,76.0
97814,44.827571,-117.757799,77.7428571428571
97817,44.728770,-118.605928,78.5
97818,45.785367,-119.890171,80.5
97819,44.485347,-117.760392,83.3
97820,44.072549,-119.472928,81.4
97823,45.239934,-120.216766,80.2
97824,45.354301,-117.756470,79.4333333333333
97825,44.385126,-119.496273,84.3
97826,45.664296,-119.232316,80.3
97827,45.575424,-117.838050,78.4
97828,45.716563,-117.221992,78.9
97830,44.966553,-120.183153,79.35
97833,44.928889,-118.014879,79.8
97834,44.972275,-117.161191,77.9
97835,45.910007,-118.786544,80.6
97836,45.321152,-119.474620,81.9
97837,44.556661,-118.067106,78.75
97838,45.853004,-119.287265,79.7125
97839,45.591171,-119.593040,81.9
97840,44.884599,-116.918444,77.9
97841,45.465116,-117.944925,80.5
97842,45.399271,-116.736989,78.1
97843,45.502322,-119.902866,80.5
97844,45.884150,-119.548836,79.1
97845,44.401824,-118.903060,81.4
97846,45.462699,-117.039586,79.55
97848,44.722177,-119.580554,81.4
97850,45.303538,-118.113278,78.4125
97856,44.815212,-119.125255,78.5
97857,45.384667,-117.480138,79.3
97859,45.526719,-118.421455,79.25
97862,45.922063,-118.316063,78.05
97864,44.805466,-119.435932,78.5
97865,44.461466,-119.180040,84.3
97867,45.077654,-117.993762,79.4
97868,45.409294,-118.853582,78.875
97869,44.397563,-118.633979,78.5
97870,44.787989,-117.186563,77.9
97873,44.132013,-119.002884,84.3
97874,44.777573,-119.867594,78.2
97875,45.818549,-119.132853,79.9666666666667
97876,45.516439,-118.035678,77.8
97877,44.711742,-118.410517,80.9
97880,45.088669,-118.882506,86.0
97882,45.897431,-119.366071,78.8333333333333
97883,45.192423,-117.634155,78.25
97884,44.455344,-118.222230,83.3
97885,45.655669,-117.511704,79.3
97886,45.802308,-118.272410,76.3666666666667
97901,43.621445,-117.107275,80.15
97903,44.246805,-117.646977,81.1
97904,43.886179,-118.522929,80.1
97905,44.573820,-117.459512,74.2
97906,43.537039,-117.774678,81.1
97907,44.419501,-117.345514,77.7333333333333
97908,44.312378,-117.927886,81.1
97909,44.246692,-117.418958,78.65
97910,42.749076,-117.511459,81.1
97911,43.736482,-118.041388,81.1
97913,43.613589,-117.323286,78.625
97914,44.113619,-117.084162,77.5333333333333
97918,44.037114,-117.351072,78.8
97920,44.072181,-117.854282,81.1
98001,47.310617,-122.263291,77.4
98002,47.308286,-122.216812,76.3
98003,47.304801,-122.316969,79.225
98004,47.618337,-122.205341,85.0333333333333
98005,47.614533,-122.168798,84.7625
98006,47.557627,-122.151005,84.21
98007,47.613825,-122.144365,83.3714285714286
98008,47.605797,-122.099118,82.4111111111111
98010,47.311990,-122.000503,80.45
98011,47.753344,-122.201952,82.6
98012,47.841376,-122.198939,81.1722222222222
98014,47.662086,-121.891870,81.275
98019,47.734333,-121.855307,81.325
98020,47.802344,-122.374193,81.7714285714286
98021,47.792530,-122.208207,81.7727272727273
98022,47.216372,-121.912906,79.0285714285714
98023,47.311491,-122.362810,80.4
98024,47.573424,-121.899182,81.46
98026,47.840735,-122.332660,80.89375
98027,47.493732,-121.998724,82.6
98028,47.755665,-122.248061,81.9875
98029,47.557085,-122.007748,82.72
98030,47.367214,-122.198051,79.3333333333333
98031,47.405479,-122.195772,79.1928571428572
98032,47.391942,-122.257192,78.6466666666667
98033,47.675982,-122.193578,83.5133333333333
98034,47.715769,-122.213748,82.5
98036,47.809708,-122.280394,81.3428571428571
98037,47.839223,-122.285464,80.4777777777778
98038,47.419378,-121.958008,81.3
98039,47.631695,-122.240405,86.3666666666667
98040,47.567779,-122.232795,84.4
98042,47.367737,-122.117029,80.9375
98043,47.791111,-122.307790,81.75
98045,47.388327,-121.606221,78.9333333333333
98047,47.261769,-122.248889,75.4
98050,47.545269,-121.939288,82.1
98051,47.346210,-121.881291,81.25
98052,47.680990,-122.120531,83.2222222222222
98053,47.669256,-122.008454,82.925
98055,47.446982,-122.201521,79.96
98056,47.512527,-122.190248,81.0285714285714
98057,47.472020,-122.221900,80.6857142857143
98058,47.442737,-122.123973,81.6894736842105
98059,47.499429,-122.110157,83.2428571428572
98065,47.584223,-121.791951,80.5
98068,47.431696,-121.374163,84.5
98070,47.407196,-122.473322,84.2
98072,47.760785,-122.130531,82.3285714285714
98074,47.622542,-122.044210,84.28
98075,47.586092,-122.037436,84.0428571428571
98077,47.752379,-122.060283,83.04
98087,47.860085,-122.267238,80.3384615384615
98092,47.287074,-122.113839,80.4
98101,47.610902,-122.336422,79.5833333333333
98102,47.637140,-122.321891,81.2666666666667
98103,47.678255,-122.338152,81.4777777777778
98104,47.601884,-122.329459,81.7285714285714
98105,47.659861,-122.284977,83.0888888888889
98106,47.544034,-122.349874,78.0444444444445
98107,47.667527,-122.377551,81.7333333333333
98108,47.534862,-122.305794,79.2533333333333
98109,47.631863,-122.344267,81.13
98110,47.646967,-122.534561,83.875
98112,47.632810,-122.288511,81.5777777777778
98115,47.685746,-122.281589,84.0222222222222
98116,47.574245,-122.400222,83.25
98117,47.687761,-122.384870,81.3583333333333
98118,47.540246,-122.268545,78.3916666666667
98119,47.638679,-122.370946,81.2875
98121,47.615192,-122.350581,79.62
98122,47.611046,-122.293207,80.1538461538462
98125,47.716513,-122.295829,81.1933333333333
98126,47.555647,-122.379590,79.8846153846154
98133,47.740485,-122.342826,80.01875
98134,47.578096,-122.337860,83.2
98136,47.536464,-122.394409,81.9
98144,47.585627,-122.291960,81.8727272727273
98146,47.500058,-122.357848,79.13
98148,47.444098,-122.324859,79.7428571428571
98154,47.606211,-122.333792,83.2
98155,47.754413,-122.300477,79.1916666666667
98158,47.449678,-122.307657,79.6
98164,47.605962,-122.332029,81.0
98166,47.451576,-122.352986,81.24
98168,47.489569,-122.299960,79.03125
98174,47.604569,-122.335359,81.0
98177,47.742239,-122.376608,80.8363636363636
98178,47.499387,-122.243852,80.15
98188,47.446413,-122.272098,79.44
98198,47.391319,-122.314971,79.1846153846154
98199,47.651371,-122.407349,83.525
98201,48.006311,-122.210044,76.2272727272727
98203,47.945519,-122.231096,78.6384615384615
98204,47.901362,-122.260891,78.5181818181818
98207,47.987720,-122.223307,76.5
98208,47.901777,-122.186999,79.125
98220,48.684945,-122.195194,80.4
98221,48.505025,-122.659285,80.925
98222,48.570667,-122.817463,86.5
98223,48.217120,-121.953540,79.36
98224,47.595859,-121.471411,81.3
98225,48.750940,-122.501286,78.8125
98226,48.798606,-122.445693,80.1909090909091
98229,48.696127,-122.413538,82.8333333333333
98230,48.953455,-122.705013,81.84
98232,48.570552,-122.411065,81.2
98233,48.500911,-122.345655,79.84
98235,48.462505,-122.233980,82.4
98236,47.948393,-122.412822,85.8666666666667
98237,48.556708,-121.592386,78.8666666666667
98238,48.335389,-122.344620,80.6
98239,48.196498,-122.657954,80.0333333333333
98240,48.948225,-122.620684,81.8333333333333
98241,48.203972,-121.140144,76.6
98243,48.608978,-123.003654,89.1
98244,48.831811,-121.933829,80.4
98245,48.619663,-122.871770,89.1
98247,48.911829,-122.330175,79.875
98248,48.864419,-122.619419,79.6142857142857
98249,48.014236,-122.542794,81.9666666666667
98250,48.571293,-123.113449,80.9
98251,47.911529,-121.606417,79.5333333333334
98252,48.072560,-121.689606,78.6333333333333
98253,48.092397,-122.576537,82.2
98255,48.522118,-121.989403,80.0
98256,47.821484,-121.406516,77.8
98257,48.406025,-122.512147,81.5
98258,48.044170,-122.077404,80.2785714285714
98260,48.036309,-122.452564,83.4333333333333
98261,48.482492,-122.883959,86.5
98262,48.675104,-122.645925,83.1
98263,48.523789,-122.065596,80.0
98264,48.950253,-122.459792,80.3166666666667
98266,48.963594,-122.123034,80.4
98267,48.438734,-121.296339,76.2
98270,48.056723,-122.146904,78.4
98271,48.089968,-122.237681,79.2777777777778
98272,47.848583,-121.894899,78.88
98273,48.402754,-122.376148,80.0923076923077
98274,48.348771,-122.145467,80.3
98275,47.916786,-122.302643,81.86
98276,48.926701,-122.326183,79.9
98277,48.316859,-122.622619,78.8555555555556
98279,48.636509,-122.818264,89.1
98280,48.608033,-122.910155,89.1
98281,48.991930,-123.051184,79.0
98282,48.213258,-122.500085,83.82
98283,48.802055,-121.260324,78.3
98284,48.546832,-122.135222,80.22
98286,48.568814,-122.957539,86.5
98288,47.661553,-121.278786,81.3
98290,47.955367,-121.978502,79.475
98292,48.216792,-122.314390,78.5333333333333
98294,47.874166,-121.754323,79.5333333333334
98295,48.984027,-122.193118,80.15
98296,47.840783,-122.101084,81.1181818181818
98297,48.702062,-123.026507,89.1
98303,47.157405,-122.693536,82.2
98304,46.884601,-121.736645,81.75
98305,48.062891,-124.439072,78.2
98310,47.591896,-122.626241,76.8428571428571
98311,47.631197,-122.631017,79.1428571428571
98312,47.573702,-122.786447,78.5928571428572
98320,47.718543,-122.966923,81.0
98321,47.152606,-122.071738,78.1571428571429
98323,47.043116,-121.827633,79.15
98325,47.966641,-122.759706,82.2333333333333
98327,47.103909,-122.665131,80.9
98328,46.865890,-122.157916,78.86
98329,47.360807,-122.744173,80.08
98330,46.775910,-122.169011,81.75
98331,47.777349,-124.191674,78.9666666666667
98332,47.372495,-122.595828,81.9333333333333
98333,47.257686,-122.646552,82.3
98335,47.296947,-122.623661,80.9375
98336,46.597949,-122.077799,76.2
98337,47.568714,-122.631558,76.45
98338,47.034316,-122.276854,77.3416666666667
98339,48.024005,-122.749033,82.2333333333333
98340,47.910095,-122.571060,81.9
98342,47.755262,-122.511482,85.7
98345,47.698622,-122.623850,80.1
98346,47.820849,-122.525462,82.975
98349,47.273147,-122.764515,80.4
98350,47.906402,-124.621813,78.2
98351,47.199661,-122.774258,82.2
98353,47.538640,-122.492613,78.5
98354,47.251994,-122.317289,80.225
98355,46.703839,-122.039922,80.1
98356,46.561214,-122.290425,78.0
98358,48.063796,-122.713163,81.2
98359,47.431079,-122.574916,80.3666666666667
98360,47.051415,-122.153242,78.5
98361,46.538448,-121.504819,78.4
98362,47.930621,-123.365101,78.2333333333333
98363,48.003791,-123.823238,78.0333333333333
98364,47.847110,-122.588364,82.4
98365,47.884858,-122.701425,81.9
98366,47.541253,-122.577029,77.5666666666667
98367,47.461156,-122.698000,79.8333333333333
98368,48.034402,-122.838953,81.34
98370,47.753859,-122.626792,81.2363636363636
98371,47.199448,-122.323541,79.1307692307692
98372,47.205607,-122.266088,79.1
98373,47.148479,-122.324136,78.925
98374,47.129080,-122.263923,79.32
98375,47.103181,-122.333406,78.9454545454546
98376,47.846837,-122.852262,80.6
98377,46.525584,-121.916504,76.2
98380,47.578608,-122.902886,80.375
98382,48.023189,-123.106245,80.2375
98383,47.661688,-122.715469,81.14
98385,47.136201,-122.089555,78.7
98387,47.060925,-122.388908,77.36
98388,47.209740,-122.684422,80.675
98390,47.209523,-122.227504,80.8375
98391,47.177102,-122.166177,79.2357142857143
98392,47.732280,-122.562318,81.8
98394,47.310560,-122.778480,79.5
98396,47.094772,-122.001717,79.15
98402,47.250158,-122.439030,77.325
98403,47.265966,-122.458532,78.55
98404,47.208981,-122.411638,75.5545454545455
98405,47.245647,-122.472399,76.3375
98406,47.264107,-122.512591,79.25
98407,47.290365,-122.517747,79.9625
98408,47.197399,-122.446518,76.2833333333334
98409,47.210957,-122.481577,75.7
98416,47.262521,-122.481199,79.0
98418,47.223229,-122.446523,74.0
98421,47.260637,-122.400209,80.1
98422,47.290368,-122.392395,81.225
98424,47.235341,-122.354192,79.3
98433,47.112811,-122.589062,76.9
98438,47.131631,-122.496967,82.6
98439,47.132584,-122.512721,71.8
98443,47.205004,-122.372661,78.05
